store_id,interview,chain,co_owned,state,southj,centralj,northj,pa1,pa2,shore,pct_aff,type,status,date,ncalls,full_time,part_time,managers,wage_st,inc_time,first_inc,special,meals,open_hr,hrs_open,p_soda,p_fry,p_entree,n_regs,n_regs11,bonus
217,2,2,1,1,1,0,0,0,0,0,73,1,1,111192,,0,12,3,5.0500002,26,.2,0,1,10.5,10.5,.94,.73000002,2.3199999,4,4,
218,1,2,1,1,1,0,0,0,0,0,5,,,,0,7,4,2,4.3499999,26,.25,,1,11,10,.85000002,.74000001,2.3399999,3,2,0
218,2,2,1,1,1,0,0,0,0,0,5,1,1,111192,,5,3,3,5.0500002,26,.25,0,1,11,11,.94999999,.73000002,2.1900001,3,3,
219,1,2,1,1,1,0,0,0,0,0,50,,,,0,3,9,3,4.25,19,.12,,2,11,10,.91000003,.74000001,2.3399999,4,3,0
219,2,2,1,1,1,0,0,0,0,0,50,1,1,111192,,9,9,2,5.0500002,26,.18000001,0,1,10.5,10.5,.94,.73000002,2.53,,,
220,1,2,0,1,1,0,0,0,0,0,50,,,,4,3,15,2,4.25,13,.25,,2,11,10,1.0599999,.94999999,2.77,5,3,0
220,2,2,0,1,1,0,0,0,0,0,50,1,1,111492,1,3,12,3,5.0500002,13,.13,0,1,11,10,1.09,.89999998,2.75,4,3,
221,1,2,0,1,1,0,0,0,0,0,95,,,,0,1,28,3,4.5999999,13,.25,,1,11,11,1.02,.94999999,2.5599999,4,3,0
221,2,2,0,1,1,0,0,0,0,0,95,1,1,111192,,1,15,3,5.0500002,13,.15000001,0,1,11,11,1.05,.94,2.53,4,3,
222,1,3,1,1,1,0,0,0,0,0,75,,,,3,2,24,3,4.25,13,.25,,2,9,12.5,1.12,.85000002,1.0599999,3,1,0
222,2,3,1,1,1,0,0,0,0,0,75,1,1,111192,,2,15,3,5.0500002,26,.2,0,2,10,11.5,1.01,1.01,.88999999,3,1,
223,1,3,1,1,1,0,0,0,0,0,30,,,,2,3,18,3,4.75,13,.25,,2,6,16,,,,3,2,0
223,2,3,1,1,1,0,0,0,0,0,30,2,1,121892,2,3,20,3,5.0500002,28,.25,0,2,7,15,1.01,1.01,.94,3,2,
225,1,3,1,1,1,0,0,0,0,0,25,,,,0,3,27,3,4.75,13,.2,,2,6,17,1.0599999,.91000003,.91000003,6,3,0
225,2,3,1,1,1,0,0,0,0,0,25,1,1,111192,,12,25,4,5.0500002,4,.1,0,2,6,17,1.01,1.01,.94,5,3,
226,1,4,0,1,1,0,0,0,0,0,60,,,,0,0,22,2,4.25,13,.25,,1,10.5,11.5,.94999999,.70999998,.94999999,2,2,0
226,2,4,0,1,1,0,0,0,0,0,60,1,1,111792,1,0,26,2,5.3000002,52,.15000001,0,1,10.5,10.5,1,.85000002,.94,2,2,
228,1,4,0,1,1,0,0,0,0,0,20,,,,0,3,28.5,3,4.5,13,.2,,3,10.5,12.5,.94999999,.86000001,.94999999,2,2,1
228,2,4,0,1,1,0,0,0,0,0,20,1,1,111392,,11,19,3,5.0500002,,,0,1,10.5,12.5,1,.83999997,.88999999,2,,
229,1,1,0,1,0,0,1,0,0,0,30,,,,2,3,40,3,4.5,26,.1,,2,8.5,13.5,.94999999,.94999999,1.0599999,5,4,0
229,2,1,0,1,0,0,1,0,0,0,30,1,1,111692,,22,11,3,5.5,26,.15000001,1,2,8.5,13.5,1.01,.94,.94,4,3,
230,1,1,0,1,0,0,1,0,0,0,60,,,,0,0,25,3,4.25,26,.1,,1,7,17,1.02,.94999999,.94999999,3,2,0
230,2,1,0,1,0,0,1,0,0,0,60,1,1,111692,,15,17,3,5.0500002,26,.18000001,0,1,7,17,1.05,.94,.94,3,2,
231,1,1,0,1,0,0,1,0,0,0,,,,,1,,10,3,,26,,,2,7,16,1.02,1.02,.94999999,2,2,0
231,2,1,0,1,0,0,1,0,0,0,,1,1,111092,,16,6,4,5.0500002,4,.25,0,1,7,16,.89999998,.94999999,.94999999,3,1,
232,1,1,0,1,0,0,1,0,0,0,46,,,,3,18,6,3,4.75,26,.12,,3,7,16,1.0599999,.94999999,.94999999,3,3,1
232,2,1,0,1,0,0,1,0,0,0,46,1,1,111892,3,18,10,4,5.0500002,13,.25,0,2,7,15,1.05,.94999999,.94999999,3,2,
233,1,1,0,1,0,0,1,0,0,0,10,,,,0,19,7,3,4.6500001,13,.31999999,,2,7,16,1.17,.94999999,.94999999,2,2,0
233,2,1,0,1,0,0,1,0,0,0,10,1,1,111092,,15,7,3,5.0500002,26,.25,0,2,7,16,1.05,.94,.94,2,2,
234,1,1,0,1,0,0,1,0,0,0,0,,,,2,0,10,3,5,26,,,2,7,16,1.12,,.49000001,2,2,0
234,2,1,0,1,0,0,1,0,0,0,0,1,1,111892,2,10,4,3,5.0500002,26,,0,2,7,16,1.04,1.01,.57999998,3,2,
235,1,1,0,1,0,0,1,0,0,0,100,,,,2,5,17,1,4.25,26,.20999999,,2,7,16,1.02,.94999999,1.04,3,2,0
235,2,1,0,1,0,0,1,0,0,0,100,2,1,121592,4,,28,3,5.0500002,28,.5,1,2,8,15,1.11,1.11,1.03,4,2,
236,1,1,0,1,0,0,1,0,0,0,95,,,,3,0,34,4,,17,,,1,7,17,1.1799999,1.02,1.0599999,4,3,0
236,2,1,0,1,0,0,1,0,0,0,95,1,1,111792,2,23,22,4,5.0500002,8,.28,1,1,7,18,1.1,1.01,.99000001,4,3,
237,1,1,0,1,0,0,1,0,0,0,50,,,,2,12,11,4,4.25,13,.25,,2,7,16,1.11,.94999999,1.01,2,2,0
237,2,1,0,1,0,0,1,0,0,0,50,1,1,110992,,9,17,4,5.0500002,4,.2,0,2,7,15.5,.94,.94,1,2,2,
238,1,2,1,1,0,0,1,0,0,0,100,,,,2,0,22,3,4.75,9,.12,,1,11,12,1.0599999,1.02,2.3399999,5,3,0
238,2,2,1,1,0,0,1,0,0,0,100,1,1,111192,,25,15,5,5.0500002,13,.25,1,1,11,12,1.05,1.05,2.3199999,5,3,
239,1,2,0,1,0,0,1,0,0,0,35,,,,1,15,4,3,4.25,13,.25,,1,10.5,13.5,1.05,.94999999,2.74,5,3,0
239,2,2,0,1,0,0,1,0,0,0,35,1,1,111292,,0,19,2,5.0500002,26,.28,0,1,10.5,12.5,1.05,.83999997,2.3199999,5,3,
240,1,3,1,1,0,0,1,0,0,0,20,,,,0,15,35,3,5.0999999,26,.25,,2,6,17,1.1799999,1.02,1.0599999,6,4,0
240,2,3,1,1,0,0,1,0,0,0,20,1,1,111692,1,15,15,3,5.0500002,26,.15000001,0,2,6,17,1.1,1,1.05,6,4,
241,1,3,0,1,0,0,1,0,0,0,30,,,,2,15,25,4,5,13,.37,,2,7,16,1.12,1.02,1.0599999,5,5,1
241,2,3,0,1,0,0,1,0,0,0,30,1,1,111192,1,15,,4,5.0500002,26,.1,0,2,7,16,1.15,1.05,1.05,5,5,
242,1,3,1,1,0,0,1,0,0,0,0,,,,0,25,10,3,5.25,13,.25,,2,6,17,1.1,1.02,1.0599999,5,4,1
242,2,3,1,1,0,0,1,0,0,0,0,1,1,111192,,12,10,3,5.0500002,8,.2,1,2,7,16,1.11,1.0599999,1.05,6,4,
243,1,3,1,1,0,0,1,0,0,0,40,,,,0,7,25,3,4.5,8,.25,,2,6,16.5,1.0700001,1.02,.74000001,6,3,0
243,2,3,1,1,0,0,1,0,0,0,40,1,1,111192,,7,22,3,5.0500002,26,.1,0,2,7,15.5,1.11,1.0599999,1.05,6,2,
244,1,3,1,1,0,0,1,0,0,0,40,,,,3,12,30,3,4.25,4,.25,,2,6,18,1.17,1.12,1.02,4,3,0
244,2,3,1,1,0,0,1,0,0,0,40,1,1,111192,,16,12,6,5.0500002,26,.25,0,2,7,17,1.11,1.12,1.05,5,3,
245,1,3,0,1,0,0,1,0,0,0,0,,,,3,15,8,3,5.5,,,,1,8.5,13.5,1.2,1.02,1.02,4,2,0
245,2,3,0,1,0,0,1,0,0,0,0,1,1,111792,3,8,12,4,5.0500002,26,,0,1,8.5,13,1.11,1.11,1.05,5,1,
247,1,4,0,1,0,0,1,0,0,0,75,,,,3,0,40,4,4.5,13,.1,,2,10.5,15.5,1.0599999,1.05,1.0599999,2,2,0
247,2,4,0,1,0,0,1,0,0,0,75,2,1,121792,7,0,40,4,5.0500002,,,1,2,10.5,15.5,1.11,1.09,2.0699999,2,2,
248,1,4,0,1,0,0,1,0,0,0,,,,,2,8,16,6,4.75,13,.37,,2,10,16,1.17,.94999999,.85000002,2,2,0
248,2,4,0,1,0,0,1,0,0,0,,1,1,111392,,10,14,6,5.0500002,26,.25,0,2,10,16,1.37,.94999999,2.03,2,1,
249,1,1,0,1,1,0,0,0,0,1,63,,,,1,6,6,4,4.3699999,4,.25,,1,7,15,1.13,1.0599999,.94999999,3,2,0
249,2,1,0,1,1,0,0,0,0,1,63,1,1,110992,,10,12,3,5.0500002,4,.1,0,1,7,15,1.01,1.01,.94,3,2,
250,1,2,1,1,1,0,0,0,0,1,100,,,,2,1,4,2,4.5,13,.30000001,,1,11,10,.85000002,,,4,1,0
250,2,2,1,1,1,0,0,0,0,1,100,1,1,111292,,2,4,3,5.0500002,6,.25,0,1,11,10,.94,.83999997,2.52,5,3,
253,1,3,1,1,1,0,0,0,0,0,,,,,0,7,7,3,4.8699999,52,,,2,7,13,1.23,1.0599999,2.3,2,2,0
253,2,3,1,1,1,0,0,0,0,0,,1,1,111192,,4,8,6,5.0500002,52,.23,,2,7,16,1.23,1.11,2.28,3,2,
254,1,4,0,1,1,0,0,0,0,1,,,,,0,20,10,3,,16,,,1,7,16,1.0599999,.86000001,1.0599999,2,2,0
254,2,4,0,1,1,0,0,0,0,1,,1,1,111492,1,28,10,3,5.25,8,.2,1,1,7,15,1,.85000002,1.05,2,2,
255,1,4,0,1,1,0,0,0,0,0,10,,,,2,0,14,3,,52,.27000001,,1,7,14,1.01,.79000002,.85000002,2,2,1
255,2,4,0,1,1,0,0,0,0,0,10,1,1,111392,,8,12,2,,52,.14,0,1,7,14,1,.85000002,2.1099999,2,2,
257,1,1,0,1,1,0,0,0,0,1,10,,,,2,20,10,3,4.25,39,.2,,2,7,16,1.02,.88,.91000003,2,2,0
257,2,1,0,1,1,0,0,0,0,1,10,2,2,121492,2,,,,,,,,,,,,,,,,
258,1,1,0,1,1,0,0,0,0,0,38,,,,0,4,22,3,4.25,8,.15000001,,2,7,16,1.0599999,.92000002,.89999998,3,3,0
258,2,1,0,1,1,0,0,0,0,0,38,1,1,110992,,20,18,3,5.0500002,13,,0,2,6,18,1.08,.94,.83999997,3,3,
259,1,1,0,1,1,0,0,0,0,0,50,,,,0,13,12,4,5,4,.25,,2,7.5,14.5,1.02,.85000002,.85000002,3,3,0
259,2,1,0,1,1,0,0,0,0,0,50,1,1,110992,,15,15,4,5.0500002,,,0,2,7.5,14.5,1.05,,.83999997,3,3,
260,1,1,1,1,1,0,0,0,0,0,100,,,,2,10,20,4,4.25,4,.17,,2,7,16,1.0599999,.93000001,.88,4,2,1
260,2,1,1,1,1,0,0,0,0,0,100,1,1,110992,,4,26,5,5.0500002,8,.28,0,2,7,16,1.09,.94,.93000001,3,3,
262,1,1,0,1,1,0,0,0,0,0,78,,,,0,7,13,3,4.25,13,.25,,2,6.5,16.5,1.0599999,.94999999,1.0599999,4,4,0
262,2,1,0,1,1,0,0,0,0,0,78,1,1,110992,,0,22.5,3,5.0500002,,.25,0,2,6.5,17.5,1.08,1.02,.87,3,3,
264,1,1,0,1,1,0,0,0,0,0,60,,,,5,0,10,2,4.25,13,.25,,3,7,15,1.02,.88,.91000003,2,2,1
264,2,1,0,1,1,0,0,0,0,0,60,2,1,121492,2,0,23,5,5.0500002,14,,0,2,7,16,1.05,1.11,.94,3,3,
265,1,1,0,1,1,0,0,0,0,0,100,,,,3,0,20,1,4.25,26,.15000001,,2,7,16,1.02,.88,.94,3,3,0
265,2,1,0,1,1,0,0,0,0,0,100,2,3,121492,1,0,0,0,,,,,,,,,,,,,
267,1,1,0,1,1,0,0,0,0,0,80,,,,0,6.5,20,3,4.25,26,.22,,2,7,16,.89999998,.80000001,.80000001,3,2,0
267,2,1,0,1,1,0,0,0,0,0,80,1,1,110992,,30,25,5,5.0500002,26,.2,0,3,7,16,1.05,.88,.91000003,3,2,
268,1,1,1,1,1,0,0,0,0,0,0,,,,1,10,18,4,5,26,.17,,2,7,15,1.02,.85000002,.85000002,5,4,1
268,2,1,1,1,1,0,0,0,0,0,0,1,1,110992,,0,42.5,2,5.0500002,26,.25,1,2,7,15,.94,.77999997,.83999997,4,4,
269,1,2,1,1,1,0,0,0,0,0,33,,,,0,2,10,3,4.4499998,13,.12,,2,11,10,.94999999,.69,1.5,4,3,0
269,2,2,1,1,1,0,0,0,0,0,33,1,1,111892,3,10,3,4,5.0500002,26,.17,0,2,11,11,.94,.73000002,2.3199999,4,3,
271,1,2,1,1,1,0,0,0,0,0,38,,,,3,0,13,2,5,13,.1,,2,11,11,1.02,.79000002,2.3399999,4,2,0
271,2,2,1,1,1,0,0,0,0,0,38,1,1,111792,1,0,15,3,5.0500002,8,.1,0,2,11,12,.89999998,.73000002,2.28,4,3,
272,1,2,1,1,1,0,0,0,0,0,0,,,,4,4,11,3,5.0500002,4,.2,,1,11,11,.94999999,.74000001,2.3399999,4,2,0
272,2,2,1,1,1,0,0,0,0,0,0,1,1,111492,1,2,14,3,5.25,26,.2,0,2,11,12,.94,.73000002,2.3199999,4,3,
273,1,2,1,1,1,0,0,0,0,0,95,,,,0,2,14,4,4.6199999,13,.2,,1,11,10,.94999999,.74000001,2.3399999,4,3,0
273,2,2,1,1,1,0,0,0,0,0,95,1,1,111792,2,2,11,3,5.0500002,6,.18000001,0,1,11,10,.94999999,.74000001,2.3199999,4,3,
274,1,2,1,1,1,0,0,0,0,0,27,,,,0,0,15,2,5.5,26,.12,,2,11,10,.91000003,.74000001,2.3399999,4,3,0
274,2,2,1,1,1,0,0,0,0,0,27,1,1,111392,,3,7,3,5.0500002,26,.2,0,1,11,11,,,2.3199999,,,
275,1,2,1,1,1,0,0,0,0,0,38,,,,0,4,4,4,4.25,9,.25,,2,11,11,.94999999,.79000002,2.3399999,4,3,0
275,2,2,1,1,1,0,0,0,0,0,38,1,1,111492,2,1,8,2,5.0500002,13,.38999999,0,1,11,10.5,.94,.73000002,2.3199999,4,2,
276,1,2,1,1,1,0,0,0,0,0,0,,,,3,5,10,3,5,26,.25,,2,11,10.5,.94999999,.74000001,2.1900001,4,3,0
276,2,2,1,1,1,0,0,0,0,0,0,1,1,111392,,5,15,3,5.0500002,26,.28,0,3,11,12,.94999999,.73000002,2.3199999,5,3,
277,1,2,1,1,1,0,0,0,0,0,10,,,,0,2,15,3,4.25,9,.25,,3,11,10,.94999999,.85000002,2.3399999,3,3,0
277,2,2,1,1,1,0,0,0,0,0,10,1,1,111492,1,1,14,3,5.0500002,,,0,1,11,10,.94,.73000002,2.3199999,3,3,
278,1,2,1,1,1,0,0,0,0,0,43,,,,0,3,4,3,4.25,3,.25,,2,11,10,.94999999,.74000001,2.1900001,4,3,0
278,2,2,1,1,1,0,0,0,0,0,43,1,1,111392,,0,9,4,5.0500002,,,0,1,11,11,.94999999,.73000002,2.3199999,5,3,
282,1,3,1,1,1,0,0,0,0,0,25,,,,2,2,14,3,4.25,13,.13,,2,6,16,1.0599999,.91000003,.79000002,4,3,0
282,2,3,1,1,1,0,0,0,0,0,25,2,3,121492,1,0,0,0,,,,,,,,,,,,,
284,1,3,1,1,1,0,0,0,0,0,88,,,,1,5,23,4,4.5,13,.25,,2,6,16,1.02,.91000003,.91000003,5,4,1
284,2,3,1,1,1,0,0,0,0,0,88,1,1,111692,1,6,12,3,5.0500002,26,.28,0,2,6,16,1.01,1.01,.94,4,3,
285,1,3,1,1,1,0,0,0,0,0,70,,,,1,3,25,3,4.75,4,.25,,2,6,16,1.02,.91000003,.80000001,4,2,0
285,2,3,1,1,1,0,0,0,0,0,70,1,1,111292,,3,15,3,5.0500002,52,.13,0,2,6,16,1.01,1.01,1.01,4,2,
286,1,3,1,1,1,0,0,0,0,0,66,,,,4,1,15,3,4.75,13,.25,,2,10,11.5,1.12,,.94999999,2,1,0
286,2,3,1,1,1,0,0,0,0,0,66,1,1,111692,1,2,15,3,5.0500002,26,.18000001,0,2,10,11.5,1.02,1.01,.94,2,1,
287,1,3,1,1,1,0,0,0,0,0,70,,,,2,3,18,3,4.5,13,.17,,2,6,16,1.0599999,.91000003,.94999999,5,3,0
287,2,3,1,1,1,0,0,0,0,0,70,1,1,111292,,2,15,3,5.0500002,4,.15000001,0,2,6,16,1.01,1.01,.94,5,3,
288,1,3,1,1,1,0,0,0,0,0,15,,,,3,0,20,3,4.75,,.25,,2,6,16,1.02,.94999999,.94999999,6,4,0
288,2,3,1,1,1,0,0,0,0,0,15,1,1,111292,,5,9,3,5.0500002,19,.15000001,0,2,6,16,1.01,1.01,.88999999,5,2,
289,1,3,1,1,1,0,0,0,0,0,50,,,,2,2,12,2,4.25,13,.2,,2,6,16,1.02,.94999999,.94999999,5,3,0
289,2,3,1,1,1,0,0,0,0,0,50,1,1,111292,,3,10,2,5.0500002,26,.25,0,2,7,15,1.01,1.01,2,6,3,
290,1,4,0,1,1,0,0,0,0,0,35,,,,1,8,12,3,4.75,26,.1,,3,10.5,12.5,.94999999,.88999999,.94999999,2,2,0
290,2,4,0,1,1,0,0,0,0,0,35,1,1,111392,1,0,23,2,5.0500002,,,0,1,10.5,11.5,1,.85000002,.94,2,2,
291,1,4,0,1,1,0,0,0,0,0,25,,,,0,4,20,3,4.5500002,16,.12,,1,10.5,11.5,.94999999,.86000001,.94999999,2,2,0
291,2,4,0,1,1,0,0,0,0,0,25,1,1,111392,,5,16,3,5.0999999,17,.1,1,2,10.5,11.5,1,.85000002,.94,2,2,
292,1,4,0,1,1,0,0,0,0,1,2,,,,2,10,15,3,4.8000002,26,.12,,1,7,16,.94999999,.92000002,.94999999,2,1,0
292,2,4,0,1,1,0,0,0,0,1,2,1,1,111392,,15,11,3,5.0500002,52,.25,1,1,7,16,1,.83999997,2.6900001,2,2,
294,1,1,0,1,0,0,1,0,0,0,70,,,,3,0,35,3,,26,.2,,2,7,16,1.0599999,.94999999,.94999999,3,3,0
294,2,1,0,1,0,0,1,0,0,0,70,1,1,110992,,0,35,3,5.0500002,26,.2,0,2,7,16,1.05,.94,.94,3,2,
295,1,1,0,1,0,0,1,0,0,0,100,,,,3,8,9,3,4.75,26,.12,,2,6.5,16.5,1.0599999,.94999999,.94999999,3,3,0
295,2,1,0,1,0,0,1,0,0,0,100,2,1,121592,1,,21,4,5.0500002,28,.18000001,0,2,6,18,1.05,.94,.94,3,3,
296,1,1,1,1,0,0,1,0,0,0,50,,,,0,5,16,4,5.3000002,26,.25,,2,7,16,1.0599999,.94999999,1.01,3,3,0
296,2,1,1,1,0,0,1,0,0,0,50,1,1,111892,3,4,9,6,5.0500002,13,,0,2,7,16,1.05,.94,1,3,2,
297,1,1,1,1,0,0,1,0,0,0,100,,,,1,9,15,3,4.25,13,.050000001,,2,7,16,1.0599999,.91000003,.98000002,3,3,0
297,2,1,1,1,0,0,1,0,0,0,100,1,1,111792,2,15,30,4,5.0500002,26,.15000001,0,2,7,16,1.05,.94,.98000002,3,2,
299,1,2,1,1,0,0,1,0,0,0,0,,,,0,3,8,2,5,26,,,1,10.5,11.5,1.0599999,.85000002,2.3399999,3,2,0
299,2,2,1,1,0,0,1,0,0,0,0,1,1,111792,1,6,12,2,5.0500002,13,.25,0,1,11,11.5,1.05,.83999997,2.3199999,3,2,
301,1,2,1,1,0,0,1,0,0,0,0,,,,4,8,12,5,5,11,.36000001,,3,11,10.5,1.0599999,.85000002,2.3399999,3,1,1
301,2,2,1,1,0,0,1,0,0,0,0,1,1,111492,1,2,7,1,5.0500002,4,.5,0,2,11,10.5,.94,.83999997,2.3199999,3,2,
303,1,3,1,1,0,0,1,0,0,0,28,,,,0,10,35,3,4.3499999,26,.27000001,,2,6,17,1.12,1,1.02,6,5,1
303,2,3,1,1,0,0,1,0,0,0,28,1,1,111692,,12,35,3,5.0500002,13,.15000001,0,2,7,16,1.05,1.05,1.05,5,3,
304,1,3,0,1,0,0,1,0,0,0,50,,,,3,10,20,3,4.5,26,.37,,2,6,17,1.27,1.27,2.24,5,3,0
304,2,3,0,1,0,0,1,0,0,0,50,1,1,111292,,10,15,4,5.0500002,26,.38,1,1,0,24,1.4,1.29,1.05,5,5,
305,1,3,1,1,0,0,1,0,0,0,,,,,2,0,20,3,4.3899999,,,,2,6,17,1.27,1.27,1.0599999,5,4,0
305,2,3,1,1,0,0,1,0,0,0,,1,1,111792,1,5,22,4,5.0500002,2,.34999999,0,1,6,18,1.37,1.3099999,1.05,5,4,
306,1,3,1,1,0,0,1,0,0,0,,,,,0,15,15,3,,17,,,2,6,17,1.02,,1.0599999,4,4,0
306,2,3,1,1,0,0,1,0,0,0,,1,1,111792,1,6,20,3,5.0500002,26,.23,0,2,6,18,1.11,1.05,1.05,,2,
307,1,3,1,1,0,0,1,0,0,0,90,,,,0,17.5,17.5,4,4.25,15,.5,,2,6,18,1.1900001,1.1900001,1.0599999,5,5,0
307,2,3,1,1,0,0,1,0,0,0,90,1,1,111892,1,25,25,6,5.1999998,,,0,2,0,24,1.26,,1.05,5,5,
310,1,4,0,1,0,0,1,0,0,0,61,,,,2,0,28,4,4.25,13,.25,,2,10.5,11.5,.91000003,.91000003,1.9400001,2,1,1
310,2,4,0,1,0,0,1,0,0,0,61,1,1,111392,,3,23,3,5.0500002,26,.30000001,0,2,10.5,11.5,.97000003,.89999998,2.0599999,2,2,
311,1,4,0,1,0,0,1,0,0,0,78,,,,2,0,30,4,,26,.31999999,,2,10.5,11.5,.91000003,.91000003,1.0599999,2,2,1
311,2,4,0,1,0,0,1,0,0,0,78,1,1,111392,,35,30,3,5.0500002,,.2,0,2,10.5,11.5,1.01,.94999999,1.05,2,2,
312,1,1,0,1,1,0,0,0,0,1,100,,,,3,4,6,3,4.25,10,.22,,1,8,11,1.22,1.0599999,.93000001,3,1,0
312,2,1,0,1,1,0,0,0,0,1,100,1,1,110992,,3,2,3,5.0500002,4,.25,0,1,9,10,1.26,1.05,1.02,3,1,
313,1,1,0,1,1,0,0,0,0,1,80,,,,0,11,9,4,4.5,4,.25,,1,7,15,1.0599999,.93000001,.94,3,2,0
313,2,1,0,1,1,0,0,0,0,1,80,1,1,110992,,0,30,,5.0500002,8,.25,0,1,7,15,1,1.01,.88999999,3,3,
314,1,1,0,1,1,0,0,0,0,1,80,,,,8,8,12,3,4.6199999,4,.25,,1,7,15,1.0599999,.94999999,.91000003,3,2,0
314,2,1,0,1,1,0,0,0,0,1,80,1,1,110992,,15,6,4,5.25,13,.15000001,0,1,6,16,1.05,.74000001,.94,3,3,
315,1,1,0,1,1,0,0,0,0,0,65,,,,0,5,19,2,,4,.25,,3,7,16,1,.85000002,.88,3,2,1
315,2,1,0,1,1,0,0,0,0,0,65,1,1,110992,,4.5,20,2,5.0500002,8,.079999998,0,2,7,16,1.05,.83999997,.87,3,2,
316,1,1,1,1,1,0,0,0,0,1,10,,,,0,15,15,3,4.6199999,8,.25,,2,7,16,1.0599999,.92000002,.87,3,2,0
316,2,1,1,1,1,0,0,0,0,1,10,1,1,111692,,12,14,3,5.0500002,26,.15000001,1,2,7,16,1.05,.94,.94,,,
317,1,1,0,1,1,0,0,0,0,1,100,,,,3,0,8,2,4.25,13,.17,,1,8,12,1.22,.93000001,.95999998,3,1,0
317,2,1,0,1,1,0,0,0,0,1,100,1,1,111792,1,4,0,3,5.0500002,8,.13,0,1,8,10.5,1.26,1.05,1.05,2,1,
318,1,2,0,1,1,0,0,0,0,1,36,,,,3,5,7,3,4.75,13,.25,,2,11,12,1.23,.98000002,2.6099999,3,3,1
318,2,2,0,1,1,0,0,0,0,1,36,1,1,111292,,7,6,4,5.0500002,13,.5,1,1,10.5,11.5,1.11,.94999999,2.5899999,3,3,
319,1,2,0,1,1,0,0,0,0,1,,,,,2,0,11,3,4.6199999,2.5,.12,,2,10.5,12.5,1.0599999,.85000002,3.95,,,1
319,2,2,0,1,1,0,0,0,0,1,,1,1,111292,,22,4,3,5.0500002,13,.25,1,1,10.5,11.5,.94999999,.89999998,2.4300001,4,3,
320,1,2,0,1,1,0,0,0,0,1,0,,,,0,5,9,2,5,13,.12,,2,11,12,1.12,.80000001,2.45,4,4,1
320,2,2,0,1,1,0,0,0,0,1,0,1,1,111392,,4,6,3,5.0500002,,,0,1,11,11,1.05,.83999997,2.4300001,4,3,
321,1,2,0,1,1,0,0,0,0,1,10,,,,0,3,14,3,5,,.25,,2,10.5,12.5,1.12,.85000002,2.45,4,2,0
321,2,2,0,1,1,0,0,0,0,1,10,1,1,111492,2,4,11,2,5.0500002,13,.15000001,0,1,11,12,1.05,.83999997,2.4300001,4,3,
322,1,3,1,1,1,0,0,0,0,1,25,,,,0,8,13,4,4.75,13,.15000001,,2,6,16,1.0599999,1.0599999,1.02,6,2,0
322,2,3,1,1,1,0,0,0,0,1,25,1,1,111692,1,12,5,4,5.0500002,13,,0,2,7,15,.95999998,1.01,.94,6,3,
324,1,3,0,1,1,0,0,0,0,0,0,,,,2,20,46,5,5.25,26,.2,,2,0,24,1.1799999,1.0599999,,5,2,0
324,2,3,0,1,1,0,0,0,0,0,0,2,1,121892,4,22,39,5,5.0500002,52,.25,1,2,0,24,1.22,1.05,1.05,5,2,
325,1,3,1,1,1,0,0,0,0,1,50,,,,0,4,15,4,4.5,10,.25,,2,6,15,1.09,1.0599999,.79000002,6,3,0
325,2,3,1,1,1,0,0,0,0,1,50,1,1,111692,,1,15,3,5.0500002,26,.1,0,2,7,15,1.02,1.01,1.01,6,3,
326,1,3,1,1,1,0,0,0,0,1,7,,,,3,18,45,5,5.1500001,11,.15000001,,2,0,24,1.26,.99000001,,4,3,0
326,2,3,1,1,1,0,0,0,0,1,7,1,1,111892,1,0,45,4,5.0500002,,,0,2,0,24,1.22,,1.05,4,2,
330,1,4,0,1,1,0,0,0,0,1,0,,,,0,4,16,3,5.4200001,13,.12,,1,10.5,15.5,1.01,.86000001,.94999999,2,2,1
330,2,4,0,1,1,0,0,0,0,1,0,1,1,111392,,3,20,3,5.6700001,52,.25,0,1,10.5,14.5,.94,.79000002,1.26,2,2,
333,1,1,0,1,0,1,0,0,0,0,100,,,,0,2,16.5,4,4.25,13,.2,,2,7,15,1.02,.88,.81999999,4,,0
333,2,1,0,1,0,1,0,0,0,0,100,1,1,110992,,3,20,3,5.0500002,13,.18000001,0,2,7,15,1.04,.87,.87,3,3,
334,1,1,0,1,1,0,0,0,0,0,0,,,,0,10,10,3,5,4,.17,,3,9,12.5,.91000003,.91000003,.91000003,3,3,0
334,2,1,0,1,1,0,0,0,0,0,0,1,1,110992,,0,20,3,5.0500002,26,.18000001,,3,9,12.5,.89999998,.89999998,.85000002,3,2,
335,1,1,1,1,1,0,0,0,0,0,100,,,,0,9,10,3,,13,.17,,1,6,17,1.0599999,.92000002,.92000002,5,2,0
335,2,1,1,1,1,0,0,0,0,0,100,1,1,111892,3,7,13,3,5.0500002,26,.13,0,1,6,17,1.05,.94,.94,5,2,
336,1,1,0,1,1,0,0,0,0,0,80,,,,2,28,12,4,4.5,4,.2,,2,7,15,1.02,.91000003,.93000001,3,2,0
336,2,1,0,1,1,0,0,0,0,0,80,1,1,110992,,10,20,5,5.0500002,6,.2,0,2,6,16,.94999999,1.05,.94,3,3,
337,1,1,1,1,1,0,0,0,0,0,90,,,,0,5,29.5,5,4.8699999,,.30000001,,3,7,17,1.0599999,.93000001,.93000001,4,3,0
337,2,1,1,1,1,0,0,0,0,0,90,1,1,110992,,25,5,3,5.0500002,26,,0,2,7,17,,,,,,
